IP,Name,Sources
40.81.67.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
40.81.234.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
40.84.221.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
40.84.221.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
40.90.214.16/28,OpenAI SearchBot,https://openai.com/searchbot.json
40.116.73.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
44.208.221.197/32,Perplexity User,https://www.perplexity.ai/perplexity-user.json
48.193.44.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
48.221.40.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
48.221.184.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
48.221.184.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
48.221.184.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.8.102.0/24,OpenAI SearchBot,https://openai.com/searchbot.json
51.8.155.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.8.155.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.8.155.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.56.40.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.57.0.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.24.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.24.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.40.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.40.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.48.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.59.48.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.116.2.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
51.116.221.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.148.129.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.153.130.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.154.22.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.156.77.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.159.227.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.159.249.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.161.49.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.165.212.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.172.129.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.172.251.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.173.219.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.173.219.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.173.221.16/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.173.221.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
52.173.221.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
